timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1685926063060,76,https://blazedemo.com/confirmation.php-1,304,Not Modified,Fight Test Scenario Load Testing_3 1-57,,true,,261,751,80,80,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,0,0,38
1685926063060,288,https://blazedemo.com/confirmation.php-2,304,Not Modified,Fight Test Scenario Load Testing_3 1-57,,true,,176,769,80,80,https://blazedemo.com/assets/bootstrap.min.js,0,0,0
1685926063061,419,https://blazedemo.com/confirmation.php-3,304,Not Modified,Fight Test Scenario Load Testing_3 1-57,,true,,176,771,80,80,https://blazedemo.com/assets/bootstrap-table.js,0,0,122
1685926063061,418,https://blazedemo.com/confirmation.php-4,304,Not Modified,Fight Test Scenario Load Testing_3 1-57,,true,,177,771,80,80,https://blazedemo.com/assets/bootstrap.min.css,0,0,119
1685926063062,416,https://blazedemo.com/confirmation.php-5,304,Not Modified,Fight Test Scenario Load Testing_3 1-57,,true,,175,771,80,80,https://blazedemo.com/assets/bootstrap-table.css,0,0,121
1685926062421,1071,https://blazedemo.com/purchase.php,200,OK,Fight Test Scenario Load Testing_3 1-39,text,true,,7680,4599,80,80,https://blazedemo.com/purchase.php,581,0,119
1685926062421,593,https://blazedemo.com/purchase.php-0,200,OK,Fight Test Scenario Load Testing_3 1-39,text,true,,6715,766,80,80,https://blazedemo.com/purchase.php,581,0,119
1685926063015,86,https://blazedemo.com/purchase.php-1,304,Not Modified,Fight Test Scenario Load Testing_3 1-39,,true,,261,751,80,80,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,0,0,44
1685926063015,288,https://blazedemo.com/purchase.php-2,304,Not Modified,Fight Test Scenario Load Testing_3 1-39,,true,,176,769,80,80,https://blazedemo.com/assets/bootstrap.min.js,0,0,0
1685926063016,476,https://blazedemo.com/purchase.php-3,304,Not Modified,Fight Test Scenario Load Testing_3 1-39,,true,,176,771,80,80,https://blazedemo.com/assets/bootstrap-table.js,0,0,162
1685926063016,416,https://blazedemo.com/purchase.php-4,304,Not Modified,Fight Test Scenario Load Testing_3 1-39,,true,,177,771,80,80,https://blazedemo.com/assets/bootstrap.min.css,0,0,132
1685926063017,413,https://blazedemo.com/purchase.php-5,304,Not Modified,Fight Test Scenario Load Testing_3 1-39,,true,,175,771,80,80,https://blazedemo.com/assets/bootstrap-table.css,0,0,123
1685926062559,979,https://blazedemo.com/purchase.php,200,OK,Fight Test Scenario Load Testing_3 1-33,text,true,,7680,4599,80,80,https://blazedemo.com/purchase.php,511,0,116
1685926062559,538,https://blazedemo.com/purchase.php-0,200,OK,Fight Test Scenario Load Testing_3 1-33,text,true,,6715,766,80,80,https://blazedemo.com/purchase.php,511,0,116
1685926063098,84,https://blazedemo.com/purchase.php-1,304,Not Modified,Fight Test Scenario Load Testing_3 1-33,,true,,261,751,80,80,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,0,0,39
1685926063098,290,https://blazedemo.com/purchase.php-2,304,Not Modified,Fight Test Scenario Load Testing_3 1-33,,true,,176,769,80,80,https://blazedemo.com/assets/bootstrap.min.js,0,0,0
1685926063098,412,https://blazedemo.com/purchase.php-3,304,Not Modified,Fight Test Scenario Load Testing_3 1-33,,true,,176,771,80,80,https://blazedemo.com/assets/bootstrap-table.js,0,0,120
1685926063098,440,https://blazedemo.com/purchase.php-4,304,Not Modified,Fight Test Scenario Load Testing_3 1-33,,true,,177,771,80,80,https://blazedemo.com/assets/bootstrap.min.css,0,0,134
1685926063098,437,https://blazedemo.com/purchase.php-5,304,Not Modified,Fight Test Scenario Load Testing_3 1-33,,true,,175,771,80,80,https://blazedemo.com/assets/bootstrap-table.css,0,0,133
1685926061602,2021,https://blazedemo.com/home,200,OK,Fight Test Scenario Load Testing_3 1-59,text,true,,424051,6483,80,80,https://blazedemo.com/login,395,0,0
1685926061602,396,https://blazedemo.com/home-0,302,Found,Fight Test Scenario Load Testing_3 1-59,text,true,,1504,866,80,80,https://blazedemo.com/home,395,0,0
1685926062000,479,https://blazedemo.com/home-1,200,OK,Fight Test Scenario Load Testing_3 1-59,text,true,,5742,1568,80,80,https://blazedemo.com/login,470,0,0
1685926062480,1076,https://blazedemo.com/home-2,200,OK,Fight Test Scenario Load Testing_3 1-59,text,true,,122226,2475,80,80,https://blazedemo.com/css/app.css,305,0,0
1685926062480,860,https://blazedemo.com/home-0,200,OK,,text,true,,116464,1576,0,0,https://blazedemo.com/css/app.css,305,0,0
1685926063342,214,https://blazedemo.com/home-1,200,OK,ResDownload-Thread-48,text,true,,5762,899,0,0,"https://fonts.googleapis.com/css?family=Raleway:300,400,600",212,0,131
1685926062480,1143,https://blazedemo.com/home-3,200,OK,Fight Test Scenario Load Testing_3 1-59,text,true,,294579,1574,80,80,https://blazedemo.com/js/app.js,303,0,0
